,serial,id,bang,2019,20191,20192,20193,20194,20195,20196,20197,20198,20199,201910,201911,201912,2020,20201,20202,20203
51,51,চাঁদপুর,হাইমচর,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,52,চাঁদপুর,কচুয়া,33.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,1.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0
53,53,চাঁদপুর,শাহরাস্তি	,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,54,চাঁদপুর,চাঁদপুর সদর,179.0,0.0,2.0,2.0,0.0,1.0,0.0,11.0,135.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
55,55,চাঁদপুর,মতলব দক্ষিণ,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
56,56,চাঁদপুর,হাজীগঞ্জ,74.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0
57,57,চাঁদপুর,মতলব উত্তর,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
58,58,চাঁদপুর,ফরিদগঞ্জ,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
59,59,লক্ষ্মীপুর,লক্ষ্মীপুর সদর,64.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,43.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
60,60,লক্ষ্মীপুর,কমলনগর,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,61,লক্ষ্মীপুর,রায়পুর,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
62,62,লক্ষ্মীপুর,রামগতি,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
63,63,লক্ষ্মীপুর,রামগঞ্জ,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,64,চট্টগ্রাম,রাঙ্গুনিয়া,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
65,65,চট্টগ্রাম,সীতাকুন্ড,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
66,66,চট্টগ্রাম,মীরসরাই,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,67,চট্টগ্রাম,পটিয়া,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
68,68,চট্টগ্রাম,সন্দ্বীপ,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
69,69,চট্টগ্রাম,বাঁশখালী,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
70,70,চট্টগ্রাম,বোয়ালখালী,28.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,71,চট্টগ্রাম,আনোয়ারা,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,35.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
72,72,চট্টগ্রাম,চন্দনাইশ,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
73,73,চট্টগ্রাম,সাতকানিয়া,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0
74,74,চট্টগ্রাম,লোহাগাড়া,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,75,চট্টগ্রাম,হাটহাজারী,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0
76,76,চট্টগ্রাম,ফটিকছড়ি,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,77,চট্টগ্রাম,রাউজান,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,78,চট্টগ্রাম,কর্ণফুলী,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,5.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0
79,79,কক্সবাজার,কক্সবাজার সদর,57.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,38.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
80,80,কক্সবাজার,চকরিয়া,48.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,37.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
81,81,কক্সবাজার,কুতুবদিয়া,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,82,কক্সবাজার,উখিয়া,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83,83,কক্সবাজার,মহেশখালী,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,84,কক্সবাজার,পেকুয়া,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,85,কক্সবাজার,রামু,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0
86,86,কক্সবাজার,টেকনাফ,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,15.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
87,87,খাগড়াছড়ি,খাগড়াছড়ি সদর,47.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,35.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,88,খাগড়াছড়ি,দিঘীনালা,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,89,খাগড়াছড়ি,পানছড়ি,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,90,খাগড়াছড়ি,লক্ষীছড়ি,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,91,খাগড়াছড়ি,মহালছড়ি,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,92,খাগড়াছড়ি,মানিকছড়ি,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,93,খাগড়াছড়ি,রামগড়,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,94,খাগড়াছড়ি,মাটিরাঙ্গা,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,95,খাগড়াছড়ি,গুইমারা,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,96,বান্দরবান,বান্দরবান সদর,50.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,23.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
97,97,বান্দরবান,আলীকদম,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
98,98,বান্দরবান,নাইক্ষ্যংছড়ি,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,99,বান্দরবান,রোয়াংছড়ি,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,100,বান্দরবান,লামা,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
