,Unnamed: 0,id,bang,2015,2016,2017,2018,2019,2020
2224,2224,মঠবাড়ীয়া,টিকিকাটা,0.0,0.0,0.0,0.0,0.0,0.0
2225,2225,মঠবাড়ীয়া,বেতমোর রাজপাড়া,0.0,0.0,0.0,0.0,0.0,0.0
2226,2226,মঠবাড়ীয়া,আমড়াগাছিয়া,0.0,0.0,0.0,0.0,0.0,0.0
2227,2227,মঠবাড়ীয়া,শাপলেজা,0.0,0.0,0.0,0.0,0.0,0.0
2228,2228,মঠবাড়ীয়া,দাউদখালী,0.0,0.0,0.0,0.0,0.0,0.0
2229,2229,মঠবাড়ীয়া,মঠবাড়িয়া,0.0,0.0,0.0,0.0,14.0,0.0
2230,2230,মঠবাড়ীয়া,বড়মাছুয়া,0.0,0.0,0.0,0.0,1.0,0.0
2231,2231,মঠবাড়ীয়া,হলতাগুলিশাখালী,0.0,0.0,0.0,0.0,0.0,0.0
2232,2232,নেছারাবাদ,বলদিয়া,0.0,0.0,0.0,0.0,0.0,0.0
2233,2233,নেছারাবাদ,সোহাগদল,1.0,0.0,3.0,5.0,124.0,2.0
2234,2234,নেছারাবাদ,আটঘর কুড়িয়ানা,0.0,0.0,0.0,0.0,0.0,0.0
2235,2235,নেছারাবাদ,জলাবাড়ী,0.0,0.0,0.0,0.0,0.0,0.0
2236,2236,নেছারাবাদ,দৈহারী,0.0,0.0,0.0,0.0,0.0,0.0
2237,2237,নেছারাবাদ,গুয়ারেখা,0.0,0.0,0.0,0.0,0.0,0.0
2238,2238,নেছারাবাদ,সমুদয়কাঠী,0.0,0.0,0.0,0.0,0.0,0.0
2239,2239,নেছারাবাদ,সুটিয়াকাঠী,0.0,0.0,0.0,0.0,0.0,0.0
2240,2240,নেছারাবাদ,সারেংকাঠী,0.0,0.0,0.0,0.0,0.0,0.0
2241,2241,নেছারাবাদ,স্বরুপকাঠী,0.0,0.0,0.0,0.0,0.0,0.0
2242,2242,বরিশাল সদর,রায়পাশা কড়াপুর,0.0,0.0,0.0,0.0,0.0,0.0
2243,2243,বরিশাল সদর,কাশীপুর,1.0,0.0,0.0,0.0,6.0,0.0
2244,2244,বরিশাল সদর,চরবাড়িয়া,0.0,0.0,0.0,0.0,0.0,0.0
2245,2245,বরিশাল সদর,সায়েস্তাবাদ,0.0,0.0,0.0,0.0,0.0,0.0
2246,2246,বরিশাল সদর,চরমোনাই,0.0,0.0,0.0,38.0,16.0,0.0
2247,2247,বরিশাল সদর,জাগুয়া,0.0,1.0,0.0,0.0,3.0,0.0
2248,2248,বরিশাল সদর,চরকাউয়া,0.0,0.0,0.0,0.0,0.0,0.0
2249,2249,বরিশাল সদর,চাঁদপুরা,0.0,0.0,5.0,51.0,483.0,2.0
2250,2250,বরিশাল সদর,টুঙ্গীবাড়িয়া,0.0,0.0,0.0,0.0,0.0,0.0
2251,2251,বরিশাল সদর,চন্দ্রমোহন,0.0,0.0,0.0,0.0,1.0,0.0
2252,2252,বাকেরগঞ্জ,চরামদ্দি,0.0,0.0,0.0,0.0,0.0,0.0
2253,2253,বাকেরগঞ্জ,চরাদি,0.0,0.0,0.0,0.0,0.0,0.0
2254,2254,বাকেরগঞ্জ,দাড়িয়াল,0.0,0.0,0.0,0.0,0.0,0.0
2255,2255,বাকেরগঞ্জ,দুধল,0.0,0.0,0.0,0.0,5.0,0.0
2256,2256,বাকেরগঞ্জ,দুর্গাপাশা,0.0,0.0,0.0,0.0,0.0,0.0
2257,2257,বাকেরগঞ্জ,ফরিদপুর,7.0,0.0,16.0,46.0,971.0,1.0
2258,2258,বাকেরগঞ্জ,কবাই,0.0,0.0,0.0,0.0,0.0,0.0
2259,2259,বাকেরগঞ্জ,নলুয়া,0.0,0.0,0.0,1.0,10.0,0.0
2260,2260,বাকেরগঞ্জ,কলসকাঠী,0.0,0.0,0.0,0.0,0.0,0.0
2261,2261,বাকেরগঞ্জ,গারুরিয়া,0.0,0.0,0.0,0.0,2.0,0.0
2262,2262,বাকেরগঞ্জ,ভরপাশা,0.0,0.0,0.0,0.0,0.0,0.0
2263,2263,বাকেরগঞ্জ,রঙ্গশ্রী,0.0,0.0,0.0,0.0,0.0,0.0
2264,2264,বাকেরগঞ্জ,পাদ্রিশিবপুর,0.0,0.0,0.0,0.0,0.0,0.0
2265,2265,বাকেরগঞ্জ,নিয়ামতি,1.0,0.0,1.0,0.0,5.0,0.0
2266,2266,বাবুগঞ্জ,জাহাঙ্গীর নগর,0.0,0.0,2.0,1.0,73.0,2.0
2267,2267,বাবুগঞ্জ,কেদারপুর,0.0,0.0,0.0,0.0,0.0,0.0
2268,2268,বাবুগঞ্জ,দেহেরগতি,0.0,0.0,0.0,0.0,0.0,0.0
2269,2269,বাবুগঞ্জ,চাঁদপাশা,0.0,0.0,0.0,0.0,0.0,0.0
2270,2270,বাবুগঞ্জ,রহমতপুর,0.0,0.0,0.0,0.0,7.0,0.0
2271,2271,বাবুগঞ্জ,মাধবপাশা,0.0,0.0,0.0,0.0,0.0,0.0
2272,2272,উজিরপুর,সাতলা,22.0,10.0,100.0,161.0,1195.0,7.0
2273,2273,উজিরপুর,হারতা,0.0,0.0,0.0,0.0,0.0,0.0
2274,2274,উজিরপুর,জল্লা,0.0,0.0,0.0,0.0,0.0,0.0
2275,2275,উজিরপুর,ওটরা,0.0,0.0,0.0,0.0,0.0,0.0
2276,2276,উজিরপুর,শোলক,0.0,0.0,0.0,0.0,0.0,0.0
2277,2277,উজিরপুর,বরাকোঠা,0.0,0.0,0.0,0.0,0.0,0.0
2278,2278,উজিরপুর,বামরাইল,0.0,0.0,0.0,0.0,0.0,0.0
2279,2279,উজিরপুর,শিকারপুর উজিরপুর,0.0,0.0,0.0,0.0,1.0,0.0
2280,2280,উজিরপুর,গুঠিয়া,0.0,0.0,0.0,0.0,9.0,0.0
2281,2281,বানারীপাড়া,বিশারকান্দি,0.0,0.0,0.0,0.0,0.0,0.0
2282,2282,বানারীপাড়া,ইলুহার,0.0,0.0,0.0,0.0,0.0,0.0
2283,2283,বানারীপাড়া,সৈয়দকাঠী,0.0,0.0,0.0,0.0,0.0,0.0
2284,2284,বানারীপাড়া,চাখার,0.0,0.0,0.0,0.0,1.0,0.0
2285,2285,বানারীপাড়া,সলিয়াবাকপুর,0.0,0.0,0.0,0.0,0.0,0.0
2286,2286,বানারীপাড়া,বাইশারী,0.0,0.0,0.0,1.0,1.0,0.0
2287,2287,বানারীপাড়া,বানারিপাড়া,0.0,0.0,0.0,0.0,0.0,0.0
2288,2288,বানারীপাড়া,উদয়কাঠী,0.0,0.0,0.0,0.0,0.0,0.0
2289,2289,গৌরনদী,খাঞ্জাপুর,0.0,0.0,0.0,0.0,0.0,0.0
2290,2290,গৌরনদী,বার্থী,0.0,0.0,0.0,2.0,16.0,0.0
2291,2291,গৌরনদী,চাঁদশী,0.0,0.0,0.0,0.0,0.0,0.0
2292,2292,গৌরনদী,মাহিলারা,0.0,0.0,0.0,0.0,0.0,0.0
2293,2293,গৌরনদী,নলচিড়া,0.0,0.0,0.0,0.0,0.0,0.0
2294,2294,গৌরনদী,বাটাজোর,0.0,0.0,0.0,0.0,0.0,0.0
2295,2295,গৌরনদী,সরিকল,0.0,0.0,0.0,0.0,2.0,0.0
2296,2296,আগৈলঝাড়া,রাজিহার,0.0,0.0,0.0,1.0,0.0,0.0
2297,2297,আগৈলঝাড়া,বাকাল,0.0,0.0,0.0,1.0,2.0,0.0
2298,2298,আগৈলঝাড়া,বাগধা,0.0,0.0,0.0,0.0,2.0,0.0
2299,2299,আগৈলঝাড়া,গৈলা,0.0,0.0,0.0,0.0,6.0,0.0
2300,2300,আগৈলঝাড়া,রত্নপুর,0.0,0.0,0.0,0.0,0.0,0.0
2301,2301,মেহেন্দিগঞ্জ,আন্দারমানিক,0.0,0.0,0.0,0.0,0.0,0.0
2302,2302,মেহেন্দিগঞ্জ,লতা,2.0,0.0,2.0,62.0,22.0,0.0
2303,2303,মেহেন্দিগঞ্জ,চরএককরিয়া,0.0,0.0,0.0,0.0,0.0,0.0
2304,2304,মেহেন্দিগঞ্জ,উলানিয়া,0.0,0.0,0.0,0.0,2.0,0.0
2305,2305,মেহেন্দিগঞ্জ,মেহেন্দিগঞ্জ,0.0,0.0,0.0,0.0,39.0,0.0
2306,2306,মেহেন্দিগঞ্জ,বিদ্যানন্দনপুর,0.0,0.0,0.0,0.0,0.0,0.0
2307,2307,মেহেন্দিগঞ্জ,ভাষানচর,0.0,0.0,0.0,0.0,2.0,0.0
2308,2308,মেহেন্দিগঞ্জ,জাঙ্গালিয়া,0.0,0.0,0.0,0.0,16.0,0.0
2309,2309,মেহেন্দিগঞ্জ,আলিমাবাদ,0.0,0.0,0.0,0.0,0.0,0.0
2310,2310,মেহেন্দিগঞ্জ,চানপুর,0.0,0.0,0.0,0.0,0.0,0.0
2311,2311,মেহেন্দিগঞ্জ,দড়িরচর খাজুরিয়া,0.0,0.0,0.0,0.0,0.0,0.0
2312,2312,মেহেন্দিগঞ্জ,গোবিন্দপুর,2.0,0.0,0.0,1.0,6.0,0.0
2313,2313,মেহেন্দিগঞ্জ,চরগোপালপুর,0.0,0.0,0.0,0.0,0.0,0.0
2314,2314,মুলাদী,বাটামারা,0.0,0.0,0.0,0.0,1.0,0.0
2315,2315,মুলাদী,নাজিরপুর,0.0,0.0,0.0,7.0,27.0,2.0
2316,2316,মুলাদী,সফিপুর,0.0,0.0,0.0,1.0,3.0,0.0
2317,2317,মুলাদী,গাছুয়া,7.0,2.0,30.0,77.0,276.0,1.0
2318,2318,মুলাদী,চরকালেখা,0.0,0.0,0.0,0.0,0.0,0.0
2319,2319,মুলাদী,মুলাদী,0.0,0.0,0.0,1.0,40.0,0.0
2320,2320,মুলাদী,কাজিরচর,0.0,0.0,0.0,0.0,0.0,0.0
2321,2321,হিজলা,হরিনাথপুর,0.0,0.0,0.0,0.0,0.0,0.0
2322,2322,হিজলা,মেমানিয়া,0.0,0.0,0.0,0.0,0.0,0.0
2323,2323,হিজলা,গুয়াবাড়িয়া,0.0,0.0,0.0,0.0,0.0,0.0
2324,2324,হিজলা,বড়জালিয়া,0.0,0.0,0.0,0.0,0.0,0.0
2325,2325,হিজলা,হিজলা গৌরাব্দি,0.0,0.0,0.0,0.0,0.0,0.0
2326,2326,হিজলা,ধুলখোলা,0.0,0.0,0.0,0.0,0.0,0.0
2327,2327,ভোলা সদর,রাজাপুর,0.0,0.0,0.0,36.0,87.0,0.0
2328,2328,ভোলা সদর,ইলিশা,2.0,1.0,7.0,40.0,21.0,0.0
2329,2329,ভোলা সদর,পশ্চিম ইলিশা,0.0,0.0,0.0,0.0,0.0,0.0
2330,2330,ভোলা সদর,কাচিয়া,0.0,0.0,0.0,0.0,13.0,0.0
2331,2331,ভোলা সদর,বাপ্তা,0.0,0.0,0.0,0.0,2.0,0.0
2332,2332,ভোলা সদর,ধনিয়া,0.0,0.0,0.0,2.0,10.0,0.0
2333,2333,ভোলা সদর,শিবপুর,0.0,0.0,2.0,7.0,14.0,0.0
2334,2334,ভোলা সদর,আলীনগর,0.0,0.0,0.0,0.0,0.0,0.0
2335,2335,ভোলা সদর,চরসামাইয়া,0.0,0.0,0.0,0.0,0.0,0.0
2336,2336,ভোলা সদর, ভেলুমিয়া,0.0,0.0,0.0,0.0,0.0,0.0
2337,2337,ভোলা সদর,ভেদুরিয়া,0.0,0.0,0.0,0.0,0.0,0.0
2338,2338,ভোলা সদর,উত্তর দিঘলদী,0.0,0.0,0.0,0.0,0.0,0.0
2339,2339,ভোলা সদর,দক্ষিণ দিঘলদী,0.0,0.0,0.0,0.0,0.0,0.0
2340,2340,বোরহান উদ্দিন,বড় মানিকা,1.0,0.0,1.0,7.0,39.0,2.0
2341,2341,বোরহান উদ্দিন,দেউলা,0.0,0.0,0.0,34.0,3.0,0.0
2342,2342,বোরহান উদ্দিন,কুতুবা,0.0,1.0,0.0,0.0,18.0,0.0
2343,2343,বোরহান উদ্দিন,পক্ষিয়া,0.0,0.0,0.0,0.0,1.0,0.0
2344,2344,বোরহান উদ্দিন,কাচিয়া,0.0,0.0,0.0,0.0,13.0,0.0
2345,2345,চরফ্যাশন,ওসমানগঞ্জ,0.0,0.0,0.0,0.0,0.0,0.0
2346,2346,চরফ্যাশন,আছলামপুর,0.0,0.0,0.0,0.0,0.0,0.0
2347,2347,চরফ্যাশন,জিন্নাগড়,0.0,0.0,0.0,0.0,0.0,0.0
2348,2348,চরফ্যাশন,আমিনাবাদ,0.0,0.0,0.0,0.0,0.0,0.0
2349,2349,চরফ্যাশন,নীলকমল,0.0,0.0,0.0,0.0,0.0,0.0
2350,2350,চরফ্যাশন,চরমাদ্রাজ,0.0,0.0,0.0,0.0,0.0,0.0
2351,2351,চরফ্যাশন,আওয়াজপুর,0.0,0.0,0.0,0.0,0.0,0.0
2352,2352,চরফ্যাশন,আওয়াজপুর,0.0,0.0,0.0,0.0,0.0,0.0
2353,2353,চরফ্যাশন,চরকলমী,0.0,0.0,0.0,0.0,0.0,0.0
2354,2354,চরফ্যাশন,চরমানিকা,0.0,0.0,0.0,0.0,0.0,0.0
2355,2355,চরফ্যাশন,হাজারীগঞ্জ,0.0,0.0,0.0,0.0,0.0,0.0
2356,2356,চরফ্যাশন,জাহানপুর,0.0,0.0,0.0,0.0,3.0,0.0
2357,2357,চরফ্যাশন,নুরাবাদ,0.0,0.0,0.0,0.0,0.0,0.0
2358,2358,চরফ্যাশন,রসুলপুর,0.0,0.0,0.0,0.0,13.0,0.0
2359,2359,চরফ্যাশন,কুকরীমূকরী,0.0,0.0,0.0,0.0,0.0,0.0
2360,2360,চরফ্যাশন,আবুবকরপুর,0.0,0.0,0.0,0.0,0.0,0.0
2361,2361,চরফ্যাশন,আবদুল্লাহ,10.0,10.0,52.0,36.0,390.0,7.0
2362,2362,চরফ্যাশন,নজরুল নগর,0.0,0.0,2.0,2.0,61.0,6.0
2363,2363,চরফ্যাশন,মুজিব নগর,1.0,1.0,4.0,1.0,66.0,2.0
2364,2364,চরফ্যাশন,ঢালচর,0.0,0.0,0.0,0.0,0.0,0.0
2365,2365,দৌলতখান,মদনপুর,0.0,0.0,0.0,0.0,0.0,0.0
2366,2366,দৌলতখান,মেদুয়া,0.0,0.0,0.0,0.0,0.0,0.0
2367,2367,দৌলতখান,চরপাতা,0.0,0.0,0.0,0.0,1.0,0.0
2368,2368,দৌলতখান,উত্তর জয়নগর,0.0,0.0,0.0,1.0,0.0,0.0
2369,2369,দৌলতখান,দক্ষিন জয়নগর,0.0,0.0,0.0,0.0,0.0,0.0
2370,2370,দৌলতখান,চর খলিফা,0.0,0.0,0.0,0.0,0.0,0.0
2371,2371,দৌলতখান,সৈয়দপুর,0.0,0.0,5.0,2.0,23.0,0.0
2372,2372,দৌলতখান,হাজীপুর,0.0,0.0,0.0,0.0,0.0,0.0
2373,2373,দৌলতখান,ভবানীপুর,0.0,0.0,0.0,2.0,20.0,0.0
2374,2374,মনপুরা,হাজীর হাট,0.0,0.0,0.0,0.0,1.0,0.0
2375,2375,মনপুরা,মনপুরা,0.0,0.0,0.0,4.0,32.0,0.0
2376,2376,মনপুরা,উত্তর সাকুচিয়া,0.0,0.0,0.0,0.0,0.0,0.0
2377,2377,মনপুরা,দক্ষিন সাকুচিয়া,0.0,0.0,0.0,0.0,0.0,0.0
2378,2378,তজুমদ্দিন,চাচঁড়া,0.0,0.0,0.0,0.0,0.0,0.0
2379,2379,তজুমদ্দিন,শম্ভুপুর,0.0,0.0,0.0,0.0,0.0,0.0
2380,2380,তজুমদ্দিন,সোনাপুর,0.0,0.0,0.0,0.0,8.0,0.0
2381,2381,তজুমদ্দিন,চাঁদপুর,0.0,0.0,5.0,51.0,483.0,2.0
2382,2382,তজুমদ্দিন,বড় মলংচড়া,0.0,0.0,0.0,0.0,0.0,0.0
2383,2383,লালমোহন,বদরপুর,0.0,0.0,0.0,0.0,3.0,0.0
2384,2384,লালমোহন,চরভূতা,0.0,0.0,0.0,0.0,0.0,0.0
2385,2385,লালমোহন, কালমা,0.0,0.0,0.0,0.0,18.0,0.0
2386,2386,লালমোহন,ধলীগৌর নগর,0.0,0.0,0.0,0.0,0.0,0.0
2387,2387,লালমোহন,লালমোহন,0.0,0.0,0.0,7.0,13.0,0.0
2388,2388,লালমোহন,লর্ড হার্ডিঞ্জ,0.0,0.0,0.0,0.0,0.0,0.0
2389,2389,লালমোহন,রমাগঞ্জ,0.0,0.0,0.0,0.0,0.0,0.0
2390,2390,লালমোহন,পশ্চিম চর উমেদ,0.0,0.0,0.0,0.0,0.0,0.0
2391,2391,লালমোহন,ফরাজগঞ্জ,0.0,0.0,0.0,0.0,0.0,0.0
2392,2392,আমতলী,আমতলী,0.0,0.0,0.0,2.0,48.0,0.0
2393,2393,আমতলী,গুলিশাখালী,0.0,0.0,0.0,0.0,2.0,0.0
2394,2394,আমতলী,আঠারগাছিয়া,0.0,0.0,0.0,0.0,0.0,0.0
2395,2395,আমতলী,কুকুয়া,0.0,0.0,0.0,0.0,0.0,0.0
2396,2396,আমতলী,হলদিয়া,0.0,0.0,0.0,4.0,7.0,0.0
2397,2397,আমতলী,ছোটবগী,0.0,0.0,0.0,0.0,0.0,0.0
2398,2398,আমতলী,আড়পাঙ্গাশিয়া,0.0,0.0,0.0,0.0,0.0,0.0
2399,2399,আমতলী,চাওড়া,0.0,0.0,0.0,0.0,0.0,0.0
2400,2400,বরগুনা সদর,এম. বালিয়াতলী,0.0,0.0,0.0,0.0,0.0,0.0
2401,2401,বরগুনা সদর,নলটোনা,0.0,0.0,0.0,0.0,3.0,0.0
2402,2402,বরগুনা সদর,বদরখালী,0.0,0.0,0.0,0.0,0.0,0.0
2403,2403,বরগুনা সদর,গৌরিচন্না,0.0,0.0,0.0,0.0,1.0,0.0
2404,2404,বরগুনা সদর,ফুলঝুড়ি,0.0,0.0,0.0,0.0,16.0,1.0
2405,2405,বরগুনা সদর,কেওড়াবুনিয়া,0.0,0.0,0.0,0.0,0.0,0.0
2406,2406,বরগুনা সদর,আয়লা পাতাকাটা,0.0,0.0,0.0,0.0,0.0,0.0
2407,2407,বরগুনা সদর,বুড়িরচর,0.0,0.0,0.0,0.0,0.0,0.0
2408,2408,বরগুনা সদর,ঢলুয়া,0.0,0.0,0.0,0.0,0.0,0.0
2409,2409,বরগুনা সদর,বরগুনা,0.0,0.0,1.0,4.0,326.0,2.0
2410,2410,বেতাগী,বিবিচিন,0.0,0.0,0.0,0.0,0.0,0.0
2411,2411,বেতাগী,বেতাগী,0.0,0.0,0.0,0.0,26.0,0.0
2412,2412,বেতাগী,হোসনাবাদ,0.0,0.0,2.0,0.0,0.0,0.0
2413,2413,বেতাগী,মোকামিয়া,0.0,0.0,0.0,0.0,0.0,0.0
2414,2414,বেতাগী,বুড়ামজুমদার,0.0,0.0,0.0,0.0,0.0,0.0
2415,2415,বেতাগী,কাজীরাবাদ,0.0,0.0,0.0,0.0,0.0,0.0
2416,2416,বেতাগী,সরিষামুড়ী,0.0,0.0,0.0,0.0,0.0,0.0
2417,2417,বামনা,বুকাবুনিয়া,0.0,0.0,0.0,0.0,0.0,0.0
2418,2418,বামনা,বামনা,0.0,0.0,0.0,0.0,11.0,0.0
2419,2419,বামনা,রামনা,0.0,0.0,0.0,0.0,0.0,0.0
2420,2420,বামনা,ডৌয়াতলা,0.0,0.0,0.0,0.0,0.0,0.0
2421,2421,পাথরঘাটা,রায়হানপুর,0.0,0.0,0.0,0.0,0.0,0.0
2422,2422,পাথরঘাটা,নাচনাপাড়া,0.0,0.0,0.0,0.0,0.0,0.0
2423,2423,পাথরঘাটা,চরদুয়ানী,0.0,0.0,0.0,0.0,0.0,0.0
2424,2424,পাথরঘাটা,পাথরঘাটা,0.0,0.0,1.0,3.0,50.0,0.0
2425,2425,পাথরঘাটা,কালমেঘা,0.0,0.0,0.0,0.0,0.0,0.0
2426,2426,পাথরঘাটা,কাকচিঢ়া,0.0,0.0,0.0,0.0,0.0,0.0
2427,2427,পাথরঘাটা,কাঠালতলী,0.0,0.0,0.0,0.0,3.0,0.0
2428,2428,তালতলি,কড়ইবাড়ীয়া,0.0,0.0,0.0,0.0,0.0,0.0
2429,2429,তালতলি,পচাকোড়ালিয়া,0.0,0.0,0.0,0.0,0.0,0.0
2430,2430,তালতলি,বড়বগি,0.0,0.0,0.0,0.0,0.0,0.0
2431,2431,তালতলি,ছোটবগি,0.0,0.0,0.0,0.0,0.0,0.0
2432,2432,তালতলি,নিশানবাড়ীয়া,0.0,0.0,0.0,0.0,0.0,0.0
2433,2433,তালতলি,শারিকখালি,0.0,0.0,0.0,0.0,0.0,0.0
2434,2434,তালতলি,সোনাকাটা,0.0,0.0,0.0,0.0,0.0,0.0
2435,2435,ওসমানী নগর,তাজপুর,0.0,0.0,0.0,11.0,1.0,0.0
2436,2436,ওসমানী নগর,উমরপুর,0.0,0.0,0.0,0.0,1.0,0.0
2437,2437,ওসমানী নগর,পশ্চিম পৈলনপুর,0.0,0.0,0.0,0.0,0.0,0.0
2438,2438,বালাগঞ্জ,পূর্ব পৈলনপুর,0.0,0.0,0.0,0.0,0.0,0.0
2439,2439,বালাগঞ্জ,বোয়ালজুর,0.0,0.0,0.0,0.0,0.0,0.0
2440,2440,ওসমানী নগর,বুরুঙ্গাবাজার,0.0,0.0,0.0,0.0,0.0,0.0
2441,2441,ওসমানী নগর,গোয়ালাবাজার,0.0,0.0,0.0,0.0,2.0,0.0
2442,2442,ওসমানী নগর,দয়ামীর,0.0,0.0,0.0,0.0,1.0,0.0
2443,2443,ওসমানী নগর,উসমানপুর,0.0,0.0,0.0,0.0,1.0,0.0
2444,2444,বালাগঞ্জ,দেওয়ান বাজার,1.0,0.0,0.0,0.0,17.0,0.0
2445,2445,বালাগঞ্জ,পশ্চিম গৌরীপুর,0.0,0.0,0.0,34.0,2.0,0.0
2446,2446,বালাগঞ্জ,পূর্ব গৌরীপুর,0.0,0.0,0.0,2.0,0.0,0.0
2447,2447,বালাগঞ্জ,বালাগঞ্জ,0.0,0.0,1.0,1.0,0.0,0.0
2448,2448,ওসমানী নগর,সাদিরপুর,0.0,0.0,0.0,0.0,0.0,0.0
2449,2449,বিয়ানীবাজার,তিলপাড়া,0.0,0.0,0.0,0.0,1.0,0.0
2450,2450,বিয়ানীবাজার,আলীনগর,0.0,0.0,0.0,0.0,0.0,0.0
2451,2451,বিয়ানীবাজার,চরখাই,0.0,0.0,0.0,0.0,0.0,0.0
2452,2452,বিয়ানীবাজার,দুবাগ,0.0,0.0,0.0,0.0,1.0,0.0
2453,2453,বিয়ানীবাজার,শেওলা,1.0,0.0,0.0,0.0,4.0,0.0
2454,2454,বিয়ানীবাজার,কুড়ারবাজার,0.0,0.0,0.0,0.0,1.0,0.0
2455,2455,বিয়ানীবাজার,মাথিউরা,0.0,0.0,0.0,0.0,2.0,0.0
2456,2456,বিয়ানীবাজার,মোল্লাপুর,0.0,0.0,0.0,0.0,2.0,0.0
2457,2457,বিয়ানীবাজার,মুড়িয়া,0.0,0.0,1.0,0.0,10.0,0.0
2458,2458,বিয়ানীবাজার,লাউতা,0.0,0.0,0.0,1.0,9.0,0.0
2459,2459,বিশ্বনাথ,রামপাশা,0.0,0.0,0.0,0.0,0.0,0.0
2460,2460,বিশ্বনাথ,লামাকাজী,0.0,0.0,0.0,0.0,0.0,0.0
2461,2461,বিশ্বনাথ,খাজাঞ্চী,0.0,0.0,0.0,0.0,7.0,0.0
2462,2462,বিশ্বনাথ,অলংকারী,2.0,0.0,7.0,5.0,36.0,2.0
2463,2463,বিশ্বনাথ,দেওকলস,0.0,0.0,0.0,0.0,0.0,0.0
2464,2464,বিশ্বনাথ,বিশ্বনাথ,0.0,0.0,0.0,6.0,61.0,0.0
2465,2465,বিশ্বনাথ,দশঘর,0.0,0.0,0.0,0.0,0.0,0.0
2466,2466,বিশ্বনাথ,দৌলতপুর,0.0,0.0,0.0,1.0,225.0,0.0
2467,2467,কোম্পানীগঞ্জ,তেলিখাল,0.0,0.0,0.0,0.0,1.0,0.0
2468,2468,কোম্পানীগঞ্জ,ইসলামপুর পশ্চিম,0.0,0.0,0.0,0.0,1.0,0.0
2469,2469,কোম্পানীগঞ্জ,ইসলামপুর পূর্ব,0.0,1.0,0.0,6.0,2.0,0.0
2470,2470,কোম্পানীগঞ্জ,ইসাকলস,0.0,0.0,0.0,0.0,0.0,0.0
2471,2471,কোম্পানীগঞ্জ,উত্তর রনিখাই,0.0,0.0,0.0,0.0,0.0,0.0
2472,2472,কোম্পানীগঞ্জ,দক্ষিন রনিখাই,0.0,0.0,0.0,0.0,0.0,0.0
2473,2473,ফেঞ্চুগঞ্জ,ঘিলাছড়া,0.0,0.0,0.0,0.0,0.0,0.0
2474,2474,ফেঞ্চুগঞ্জ,ফেঞ্চুগঞ্জ,0.0,0.0,0.0,0.0,1.0,0.0
2475,2475,ফেঞ্চুগঞ্জ,উত্তর কুশিয়ারা,0.0,0.0,0.0,0.0,2.0,0.0
2476,2476,ফেঞ্চুগঞ্জ,উত্তর ফেঞ্চুগঞ্জ,0.0,0.0,0.0,0.0,0.0,0.0
2477,2477,ফেঞ্চুগঞ্জ,মাইজগাঁও,0.0,0.0,0.0,0.0,0.0,0.0
2478,2478,গোলাপগঞ্জ,গোলাপগঞ্জ,0.0,0.0,0.0,1.0,5.0,0.0
2479,2479,গোলাপগঞ্জ,ফুলবাড়ী,0.0,0.0,0.0,0.0,14.0,0.0
2480,2480,গোলাপগঞ্জ,লক্ষ্মীপাশা,0.0,0.0,0.0,0.0,2.0,0.0
2481,2481,গোলাপগঞ্জ,বুধবারীবাজার,0.0,0.0,0.0,0.0,0.0,0.0
2482,2482,গোলাপগঞ্জ,ঢাকাদক্ষিন,0.0,0.0,0.0,0.0,0.0,0.0
2483,2483,গোলাপগঞ্জ,শরিফগঞ্জ,0.0,0.0,0.0,0.0,0.0,0.0
2484,2484,গোলাপগঞ্জ,উত্তর বাদেপাশা,0.0,0.0,0.0,0.0,0.0,0.0
2485,2485,গোলাপগঞ্জ,লক্ষনাবন্দ,0.0,0.0,0.0,0.0,0.0,0.0
2486,2486,গোলাপগঞ্জ,ভাদেশ্বর,0.0,0.0,0.0,0.0,0.0,0.0
2487,2487,গোলাপগঞ্জ,পশ্চিম আমুরা,0.0,0.0,0.0,1.0,1.0,0.0
2488,2488,গোয়াইনঘাট,ফতেপুর,0.0,0.0,1.0,2.0,10.0,0.0
2489,2489,গোয়াইনঘাট,রুস্তমপুর,0.0,0.0,0.0,0.0,0.0,0.0
2490,2490,গোয়াইনঘাট,পশ্চিম জাফলং,0.0,0.0,0.0,0.0,0.0,0.0
2491,2491,গোয়াইনঘাট,পূর্ব জাফলং,0.0,0.0,0.0,0.0,0.0,0.0
2492,2492,গোয়াইনঘাট,লেঙ্গুড়া,0.0,0.0,0.0,0.0,0.0,0.0
2493,2493,গোয়াইনঘাট,আলীরগাঁও,0.0,0.0,0.0,0.0,0.0,0.0
2494,2494,গোয়াইনঘাট,নন্দিরগাঁও,0.0,0.0,0.0,0.0,0.0,0.0
2495,2495,গোয়াইনঘাট,তোয়াকুল,0.0,0.0,0.0,0.0,0.0,0.0
2496,2496,গোয়াইনঘাট,ডৌবাড়ী,0.0,0.0,0.0,0.0,0.0,0.0
2497,2497,জৈন্তাপুর,নিজপাট,0.0,0.0,0.0,0.0,0.0,0.0
2498,2498,জৈন্তাপুর,জৈন্তাপুর,0.0,0.0,0.0,0.0,6.0,0.0
2499,2499,জৈন্তাপুর,চারিকাটা,0.0,0.0,0.0,0.0,0.0,0.0
2500,2500,জৈন্তাপুর,দরবস্ত,0.0,0.0,0.0,0.0,2.0,0.0
2501,2501,জৈন্তাপুর,ফতেপুর,0.0,0.0,1.0,2.0,10.0,0.0
