serial,id,bang,2019,20191,20192,20193,20194,20195,20196,20197,20198,20199,201910,201911,201912,2020,20201,20202,20203
57,6,মতলব উত্তর,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
58,6,ফরিদগঞ্জ,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
59,7,লক্ষ্মীপুর সদর,64.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,43.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
60,7,কমলনগর,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,7,রায়পুর,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
62,7,রামগতি,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
63,7,রামগঞ্জ,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,8,রাঙ্গুনিয়া,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
65,8,সীতাকুন্ড,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
66,8,মীরসরাই,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,8,পটিয়া,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
68,8,সন্দ্বীপ,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
69,8,বাঁশখালী,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
70,8,বোয়ালখালী,28.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,8,আনোয়ারা,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,35.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
72,8,চন্দনাইশ,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
73,8,সাতকানিয়া,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0
74,8,লোহাগাড়া,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,8,হাটহাজারী,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0
76,8,ফটিকছড়ি,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,8,রাউজান,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,8,কর্ণফুলী,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,5.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0
79,9,কক্সবাজার সদর,57.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,38.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
80,9,চকরিয়া,48.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,37.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
81,9,কুতুবদিয়া,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,9,উখিয়া,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83,9,মহেশখালী,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,9,পেকুয়া,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,9,রামু,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0
86,9,টেকনাফ,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,15.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
87,10,খাগড়াছড়ি সদর,47.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,35.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,10,দিঘীনালা,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,10,পানছড়ি,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,10,লক্ষীছড়ি,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,10,মহালছড়ি,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,10,মানিকছড়ি,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,10,রামগড়,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,10,মাটিরাঙ্গা,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,10,গুইমারা,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,11,বান্দরবান সদর,50.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,23.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
97,11,আলীকদম,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
98,11,নাইক্ষ্যংছড়ি,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,11,রোয়াংছড়ি,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,11,লামা,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
101,11,রুমা,92.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,52.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
102,11,থানচি,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,12,বেলকুচি,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
104,12,চৌহালি,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,12,কামারখন্দ,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,12,কাজীপুর,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
